Datetime,Open,High,Low,Close,Adj Close,Volume
2022-05-04 09:15:00+00:00,38888.98046875,38924.4609375,38888.98046875,38918.6796875,38918.6796875,132552704
2022-05-04 09:30:00+00:00,38902.9609375,39005.18359375,38902.9609375,39005.18359375,39005.18359375,618639360
2022-05-04 09:45:00+00:00,38993.3046875,38993.3046875,38862.99609375,38871.60546875,38871.60546875,230772736
2022-05-04 10:00:00+00:00,38879.82421875,38923.01953125,38875.30859375,38919.9140625,38919.9140625,116727808
2022-05-04 10:15:00+00:00,38919.6328125,38975.57421875,38917.2890625,38975.57421875,38975.57421875,216092672
2022-05-04 10:30:00+00:00,38987.0,39002.0859375,38968.6796875,39002.0859375,39002.0859375,712685568
2022-05-04 10:45:00+00:00,39016.89453125,39021.5859375,38967.1015625,38968.85546875,38968.85546875,91037696
2022-05-04 11:00:00+00:00,38982.2890625,39003.92578125,38931.40234375,38931.40234375,38931.40234375,102768640
2022-05-04 11:15:00+00:00,38931.1953125,38957.5078125,38900.03125,38957.5078125,38957.5078125,138072064
2022-05-04 11:30:00+00:00,39000.45703125,39007.58984375,38966.671875,39007.58984375,39007.58984375,61227008
2022-05-04 11:45:00+00:00,39012.3125,39019.375,38990.02734375,39006.2890625,39006.2890625,22851584
2022-05-04 12:00:00+00:00,39003.06640625,39059.7578125,39003.06640625,39059.7578125,39059.7578125,47196160
2022-05-04 12:15:00+00:00,39001.46484375,39001.46484375,38954.0859375,38954.0859375,38954.0859375,288063488
2022-05-04 12:30:00+00:00,38922.49609375,38922.49609375,38885.23828125,38901.890625,38901.890625,155729920
2022-05-04 12:45:00+00:00,38919.19921875,38967.44921875,38919.19921875,38967.44921875,38967.44921875,244471808
2022-05-04 13:00:00+00:00,38977.890625,39002.98046875,38977.890625,39001.00390625,39001.00390625,108054528
2022-05-04 13:15:00+00:00,39003.46875,39041.9609375,39003.46875,39041.9609375,39041.9609375,69580800
2022-05-04 13:30:00+00:00,39011.609375,39011.609375,38926.09765625,38928.78125,38928.78125,0
2022-05-04 13:45:00+00:00,38914.99609375,38914.99609375,38830.98828125,38830.98828125,38830.98828125,0
2022-05-04 14:00:00+00:00,38760.80859375,38806.83984375,38730.5625,38806.83984375,38806.83984375,164616192
2022-05-04 14:15:00+00:00,38825.95703125,38831.97265625,38771.88671875,38831.97265625,38831.97265625,19288064
2022-05-04 14:30:00+00:00,38849.44140625,38849.44140625,38793.25390625,38823.546875,38823.546875,29577216
2022-05-04 14:45:00+00:00,38825.0,38841.8203125,38787.04296875,38793.23046875,38793.23046875,19200000
2022-05-04 15:00:00+00:00,38796.39453125,38796.39453125,38752.1640625,38787.8671875,38787.8671875,55541760
2022-05-04 15:15:00+00:00,38774.1328125,38816.1875,38774.1328125,38794.71875,38794.71875,7346176
2022-05-04 15:30:00+00:00,38770.078125,38830.38671875,38770.078125,38830.38671875,38830.38671875,103686144
2022-05-04 15:45:00+00:00,38936.40234375,38984.08203125,38936.40234375,38973.31640625,38973.31640625,450705408
2022-05-04 16:00:00+00:00,38962.92578125,38962.92578125,38892.50390625,38921.00390625,38921.00390625,634880
2022-05-04 16:15:00+00:00,38946.78515625,39258.5078125,38946.78515625,39258.5078125,39258.5078125,693450752
2022-05-04 16:30:00+00:00,39287.79296875,39287.79296875,39189.83984375,39216.5390625,39216.5390625,33656832
2022-05-04 16:45:00+00:00,39200.5390625,39200.5390625,39067.89453125,39149.59765625,39149.59765625,594804736
2022-05-04 17:00:00+00:00,39167.41796875,39212.02734375,39009.30078125,39009.30078125,39009.30078125,111872000
2022-05-04 17:15:00+00:00,38961.6328125,38996.73828125,38961.6328125,38979.21875,38979.21875,62988288
2022-05-04 17:30:00+00:00,38975.31640625,38975.31640625,38905.91796875,38930.0546875,38930.0546875,83722240
2022-05-04 17:45:00+00:00,38927.734375,38927.734375,38874.359375,38916.33203125,38916.33203125,160563200
2022-05-04 18:00:00+00:00,39085.76953125,39120.81640625,38962.08203125,38962.08203125,38962.08203125,1232756736
2022-05-04 18:15:00+00:00,38979.25390625,38980.33203125,38796.8984375,38947.02734375,38947.02734375,321083392
2022-05-04 18:30:00+00:00,38975.46484375,38975.46484375,38761.609375,38883.85546875,38883.85546875,1113853952
2022-05-04 18:45:00+00:00,38931.24609375,39558.70703125,38931.24609375,39558.70703125,39558.70703125,1455687680
2022-05-04 19:00:00+00:00,39605.56640625,39868.546875,39592.45703125,39868.546875,39868.546875,1224974336
2022-05-04 19:15:00+00:00,39873.89453125,39902.94921875,39795.796875,39814.6015625,39814.6015625,526462976
2022-05-04 19:30:00+00:00,39825.55859375,39860.34375,39784.85546875,39784.85546875,39784.85546875,108126208
2022-05-04 19:45:00+00:00,39779.05078125,39832.5625,39712.609375,39832.5625,39832.5625,149078016
2022-05-04 20:00:00+00:00,39822.4609375,39853.015625,39822.4609375,39853.015625,39853.015625,94650368
2022-05-04 20:15:00+00:00,39806.546875,39819.44921875,39775.97265625,39819.44921875,39819.44921875,72437760
2022-05-04 20:30:00+00:00,39849.88671875,39881.87890625,39849.88671875,39881.87890625,39881.87890625,135118848
2022-05-04 20:45:00+00:00,39861.66796875,39861.66796875,39820.484375,39820.484375,39820.484375,40243200
2022-05-04 21:00:00+00:00,39820.67578125,39827.6015625,39813.46875,39814.796875,39814.796875,0
2022-05-04 21:15:00+00:00,39829.7890625,39829.7890625,39810.75,39827.83203125,39827.83203125,518868992
2022-05-04 21:30:00+00:00,39862.58203125,39862.58203125,39812.91796875,39812.91796875,39812.91796875,0
2022-05-04 21:45:00+00:00,39799.96875,39799.96875,39755.609375,39761.12890625,39761.12890625,32079872
2022-05-04 22:00:00+00:00,39759.49609375,39763.16015625,39744.4453125,39744.4453125,39744.4453125,274432
2022-05-04 22:15:00+00:00,39746.31640625,39753.8828125,39745.3828125,39751.41015625,39751.41015625,68632576
2022-05-04 22:30:00+00:00,39758.46875,39769.84765625,39714.57421875,39714.57421875,39714.57421875,31580160
2022-05-04 22:45:00+00:00,39704.01953125,39714.65625,39700.85546875,39711.2890625,39711.2890625,93249536
2022-05-04 23:00:00+00:00,39696.29296875,39699.88671875,39689.5625,39696.6875,39696.6875,46698496
2022-05-04 23:15:00+00:00,39690.3828125,39690.3828125,39662.27734375,39662.27734375,39662.27734375,79712256
2022-05-04 23:30:00+00:00,39642.4453125,39647.3125,39642.4453125,39647.3125,39647.3125,31645696
2022-05-04 23:45:00+00:00,39647.21875,39700.31640625,39647.21875,39693.06640625,39693.06640625,127954944
2022-05-05 00:00:00+00:00,39699.26953125,39723.65234375,39699.26953125,39713.02734375,39713.02734375,140599296
2022-05-05 00:15:00+00:00,39675.76171875,39675.76171875,39611.42578125,39656.54296875,39656.54296875,175538176
2022-05-05 00:30:00+00:00,39685.7421875,39699.10546875,39682.9609375,39697.9609375,39697.9609375,85417984
2022-05-05 00:45:00+00:00,39694.51171875,39694.51171875,39653.46875,39655.31640625,39655.31640625,129110016
2022-05-05 01:00:00+00:00,39663.43359375,39669.7109375,39655.30859375,39655.30859375,39655.30859375,98861056
2022-05-05 01:15:00+00:00,39644.66796875,39657.52734375,39626.0625,39657.52734375,39657.52734375,154169344
2022-05-05 01:30:00+00:00,39655.08984375,39678.48046875,39655.08984375,39672.46875,39672.46875,76013568
2022-05-05 01:45:00+00:00,39673.82421875,39673.82421875,39642.9609375,39645.640625,39645.640625,50958336
2022-05-05 02:00:00+00:00,39644.5390625,39677.41796875,39640.3359375,39677.41796875,39677.41796875,122605568
2022-05-05 02:15:00+00:00,39680.88671875,39687.34375,39677.20703125,39677.20703125,39677.20703125,20537344
2022-05-05 02:30:00+00:00,39694.3203125,39708.90234375,39694.3203125,39708.90234375,39708.90234375,18370560
2022-05-05 02:45:00+00:00,39719.21484375,39753.69140625,39719.21484375,39753.69140625,39753.69140625,90292224
2022-05-05 03:01:00+00:00,39765.42578125,39765.42578125,39765.42578125,39765.42578125,39765.42578125,0
